서울특별시,종로구,기타요식업,착한커피공장,서울특별시 종로구 자하문로7길 66,3,허브티,3000,3000
서울특별시,종로구,한식,체부동잔치집,서울특별시 종로구 자하문로1길 16,1,잔치국수,5000,5000
서울특별시,종로구,한식,체부동잔치집,서울특별시 종로구 자하문로1길 16,2,비빔국수,6000,6000
서울특별시,종로구,한식,이모네감자탕,서울특별시 종로구 새문안로9길 29-3,1,뼈해장국,9000,9000
서울특별시,종로구,한식,현궁,"서울특별시 종로구 종로1길 42, 지하1층",1,철판제육쌈밥,10000,10000
서울특별시,종로구,한식,흥진옥,서울특별시 종로구 종로5길 19-12,1,뼈해장국,10000,10000
서울특별시,종로구,한식,인사동보리밥,"서울특별시 종로구 인사동7길 37, 지하1층",1,제육보리밥정식,14900,14900
서울특별시,종로구,한식,을밀대(소문난국밥전문),서울특별시 종로구 수표로 131,1,우거지해장국,3000,3000
서울특별시,종로구,양식,리브포나우,"서울특별시 종로구 새문안로5가길 28, 지하1층 121호",1,아라비아따(토마토파스타),13500,13500
서울특별시,종로구,양식,리브포나우,"서울특별시 종로구 새문안로5가길 28, 지하1층 121호",2,제철주먹밥,3500,3500
서울특별시,종로구,양식,리브포나우,"서울특별시 종로구 새문안로5가길 28, 지하1층 121호",3,홍차,3000,3000
서울특별시,종로구,기타요식업,유로시안커피전문점,서울특별시 종로구 종로40길 4,1,아메리카노(16oz) 포장,1500,1500
서울특별시,종로구,기타요식업,유로시안커피전문점,서울특별시 종로구 종로40길 4,2,아메리카노(1L) 포장,2500,2500
서울특별시,종로구,한식,둘리분식,서울특별시 종로구 창경궁로34길 15,1,된장찌개,4000,4000
서울특별시,종로구,한식,둘리분식,서울특별시 종로구 창경궁로34길 15,2,제육덮밥,4000,4000
서울특별시,종로구,한식,둘리분식,서울특별시 종로구 창경궁로34길 15,3,비빔밥,3500,3500
서울특별시,종로구,한식,맛밥김밥전문점,서울특별시 종로구 창경궁로 269,1,돈가스,7500,7500
서울특별시,종로구,한식,맛밥김밥전문점,서울특별시 종로구 창경궁로 269,2,떡만둣국,7500,7500
서울특별시,종로구,한식,맛밥김밥전문점,서울특별시 종로구 창경궁로 269,3,라볶이,6000,6000
서울특별시,종로구,한식,콩쥐팥쥐,"서울특별시 종로구 지봉로 84, 1층 102호",1,돌솥비빔밥,8000,8000
